BehaviorSpace results (NetLogo 6.1.1)
tpV2.nlogo
hipotese1_10/10
11/10/2021 22:23:12:497 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
",""2"",""10"",""306"",""1"",""8"",""306"",""3"",""10"",""306"",""4"",""10"",""306"",""1"",""9"",""306"",""2"",""10"",""306"",""1"",""9"",""306"",""2"",""10"",""306"",""1"",""10"",""306"",""3"",""10"",""306"",""7"",""10"",""306"",""4"",""10"",""306"",""5"",""10"",""306"",""7"",""10"",""306"",""10"",""10"",""306"",""5"",""10"",""306"",""7"",""10"",""306"",""5"",""10"",""306"",""4"",""10"",""306"",""6"",""10"",""306"",""9"",""10"",""306"",""8"",""10"",""306"",""8"",""10"",""306"",""8"",""10"",""306"",""9"",""10"",""306"",""10"",""10"",""306"",""9"",""10"",""306"",""7"",""10"",""306"",""8"",""10"",""306"",""9"",""10"",""306"",""5"",""10"",""306"",""9"",""10"",""306"",""8"",""10"",""306"",""9"",""10"",""306"",""8"",""10"",""306"",""8"",""10"",""306"",""8"",""10"",""306"",""9"",""10"",""306"",""8"",""10"",""306"",""10"",""10"",""306"",""9"",""10"",""306"",""9"",""10"",""306"",""10"",""10"",""306"",""7"",""10"",""306"",""9"",""10"",""306"",""10"",""10"",""306"",""8"",""10"",""306"",""8"",""10"",""306"",""9"",""10"",""306"",""10"",""10"",""306"""
",""2"",""10"",""307"",""1"",""8"",""307"",""3"",""10"",""307"",""4"",""10"",""307"",""1"",""9"",""307"",""2"",""10"",""307"",""1"",""9"",""307"",""2"",""10"",""307"",""1"",""10"",""307"",""2"",""10"",""307"",""7"",""10"",""307"",""4"",""10"",""307"",""5"",""10"",""307"",""7"",""10"",""307"",""10"",""10"",""307"",""5"",""10"",""307"",""7"",""10"",""307"",""5"",""10"",""307"",""4"",""10"",""307"",""6"",""10"",""307"",""9"",""10"",""307"",""8"",""10"",""307"",""8"",""10"",""307"",""8"",""10"",""307"",""9"",""10"",""307"",""10"",""10"",""307"",""9"",""10"",""307"",""7"",""10"",""307"",""8"",""10"",""307"",""9"",""10"",""307"",""5"",""10"",""307"",""9"",""10"",""307"",""8"",""10"",""307"",""9"",""10"",""307"",""8"",""10"",""307"",""8"",""10"",""307"",""8"",""10"",""307"",""9"",""10"",""307"",""8"",""10"",""307"",""10"",""10"",""307"",""9"",""10"",""307"",""9"",""10"",""307"",""10"",""10"",""307"",""7"",""10"",""307"",""9"",""10"",""307"",""10"",""10"",""307"",""8"",""10"",""307"",""8"",""10"",""307"",""9"",""10"",""307"",""10"",""10"",""307"""
",""2"",""10"",""308"",""1"",""8"",""308"",""3"",""10"",""308"",""4"",""10"",""308"",""1"",""9"",""308"",""2"",""10"",""308"",""1"",""9"",""308"",""2"",""10"",""308"",""1"",""10"",""308"",""2"",""10"",""308"",""7"",""10"",""308"",""4"",""10"",""308"",""5"",""10"",""308"",""7"",""10"",""308"",""10"",""10"",""308"",""5"",""10"",""308"",""7"",""10"",""308"",""5"",""10"",""308"",""4"",""10"",""308"",""6"",""10"",""308"",""9"",""10"",""308"",""8"",""10"",""308"",""8"",""10"",""308"",""8"",""10"",""308"",""9"",""10"",""308"",""10"",""10"",""308"",""9"",""10"",""308"",""7"",""10"",""308"",""8"",""10"",""308"",""9"",""10"",""308"",""5"",""10"",""308"",""9"",""10"",""308"",""8"",""10"",""308"",""9"",""10"",""308"",""8"",""10"",""308"",""8"",""10"",""308"",""8"",""10"",""308"",""9"",""10"",""308"",""8"",""10"",""308"",""10"",""10"",""308"",""9"",""10"",""308"",""9"",""10"",""308"",""10"",""10"",""308"",""7"",""10"",""308"",""9"",""10"",""308"",""10"",""10"",""308"",""8"",""10"",""308"",""8"",""10"",""308"",""9"",""10"",""308"",""10"",""10"",""308"""
",""2"",""10"",""309"",""1"",""8"",""309"",""3"",""10"",""309"",""4"",""10"",""309"",""1"",""9"",""309"",""2"",""10"",""309"",""1"",""9"",""309"",""2"",""10"",""309"",""1"",""10"",""309"",""2"",""10"",""309"",""7"",""10"",""309"",""4"",""10"",""309"",""5"",""10"",""309"",""7"",""10"",""309"",""10"",""10"",""309"",""5"",""10"",""309"",""7"",""10"",""309"",""5"",""10"",""309"",""4"",""10"",""309"",""6"",""10"",""309"",""9"",""10"",""309"",""8"",""10"",""309"",""8"",""10"",""309"",""8"",""10"",""309"",""9"",""10"",""309"",""10"",""10"",""309"",""9"",""10"",""309"",""7"",""10"",""309"",""8"",""10"",""309"",""9"",""10"",""309"",""5"",""10"",""309"",""9"",""10"",""309"",""8"",""10"",""309"",""9"",""10"",""309"",""8"",""10"",""309"",""8"",""10"",""309"",""8"",""10"",""309"",""9"",""10"",""309"",""8"",""10"",""309"",""10"",""10"",""309"",""9"",""10"",""309"",""9"",""10"",""309"",""10"",""10"",""309"",""7"",""10"",""309"",""9"",""10"",""309"",""10"",""10"",""309"",""8"",""10"",""309"",""8"",""10"",""309"",""9"",""10"",""309"",""10"",""10"",""309"""
",""2"",""10"",""310"",""1"",""8"",""310"",""3"",""10"",""310"",""4"",""10"",""310"",""1"",""9"",""310"",""2"",""10"",""310"",""1"",""9"",""310"",""2"",""10"",""310"",""1"",""10"",""310"",""2"",""10"",""310"",""7"",""10"",""310"",""4"",""10"",""310"",""5"",""10"",""310"",""7"",""10"",""310"",""10"",""10"",""310"",""5"",""10"",""310"",""7"",""10"",""310"",""4"",""10"",""310"",""4"",""10"",""310"",""6"",""10"",""310"",""9"",""10"",""310"",""8"",""10"",""310"",""8"",""10"",""310"",""8"",""10"",""310"",""9"",""10"",""310"",""10"",""10"",""310"",""9"",""10"",""310"",""7"",""10"",""310"",""8"",""10"",""310"",""9"",""10"",""310"",""5"",""10"",""310"",""9"",""10"",""310"",""8"",""10"",""310"",""9"",""10"",""310"",""8"",""10"",""310"",""8"",""10"",""310"",""8"",""10"",""310"",""9"",""10"",""310"",""8"",""10"",""310"",""10"",""10"",""310"",""9"",""10"",""310"",""9"",""10"",""310"",""10"",""10"",""310"",""7"",""10"",""310"",""9"",""10"",""310"",""10"",""10"",""310"",""8"",""10"",""310"",""8"",""10"",""310"",""9"",""10"",""310"",""10"",""10"",""310"""
",""2"",""10"",""311"",""1"",""8"",""311"",""3"",""10"",""311"",""4"",""10"",""311"",""1"",""9"",""311"",""2"",""10"",""311"",""1"",""9"",""311"",""2"",""10"",""311"",""1"",""10"",""311"",""2"",""10"",""311"",""7"",""10"",""311"",""3"",""10"",""311"",""5"",""10"",""311"",""7"",""10"",""311"",""10"",""10"",""311"",""5"",""10"",""311"",""6"",""10"",""311"",""4"",""10"",""311"",""4"",""10"",""311"",""6"",""10"",""311"",""9"",""10"",""311"",""8"",""10"",""311"",""8"",""10"",""311"",""8"",""10"",""311"",""9"",""10"",""311"",""10"",""10"",""311"",""9"",""10"",""311"",""7"",""10"",""311"",""8"",""10"",""311"",""9"",""10"",""311"",""5"",""10"",""311"",""9"",""10"",""311"",""8"",""10"",""311"",""9"",""10"",""311"",""8"",""10"",""311"",""8"",""10"",""311"",""8"",""10"",""311"",""9"",""10"",""311"",""8"",""10"",""311"",""10"",""10"",""311"",""9"",""10"",""311"",""9"",""10"",""311"",""10"",""10"",""311"",""7"",""10"",""311"",""9"",""10"",""311"",""10"",""10"",""311"",""8"",""10"",""311"",""8"",""10"",""311"",""9"",""10"",""311"",""10"",""10"",""311"""
",""2"",""10"",""312"",""1"",""8"",""312"",""3"",""10"",""312"",""4"",""10"",""312"",""1"",""9"",""312"",""2"",""10"",""312"",""1"",""9"",""312"",""2"",""10"",""312"",""0"",""10"",""312"",""2"",""10"",""312"",""7"",""10"",""312"",""3"",""10"",""312"",""5"",""10"",""312"",""7"",""10"",""312"",""10"",""10"",""312"",""5"",""10"",""312"",""6"",""10"",""312"",""4"",""10"",""312"",""4"",""10"",""312"",""6"",""10"",""312"",""9"",""10"",""312"",""8"",""10"",""312"",""8"",""10"",""312"",""8"",""10"",""312"",""9"",""10"",""312"",""10"",""10"",""312"",""9"",""10"",""312"",""7"",""10"",""312"",""8"",""10"",""312"",""9"",""10"",""312"",""5"",""10"",""312"",""9"",""10"",""312"",""8"",""10"",""312"",""9"",""10"",""312"",""8"",""10"",""312"",""8"",""10"",""312"",""8"",""10"",""312"",""9"",""10"",""312"",""8"",""10"",""312"",""10"",""10"",""312"",""9"",""10"",""312"",""9"",""10"",""312"",""10"",""10"",""312"",""7"",""10"",""312"",""9"",""10"",""312"",""10"",""10"",""312"",""8"",""10"",""312"",""8"",""10"",""312"",""9"",""10"",""312"",""10"",""10"",""312"""
",""2"",""10"",""313"",""1"",""8"",""313"",""3"",""10"",""313"",""4"",""10"",""313"",""1"",""9"",""313"",""2"",""10"",""313"",""1"",""9"",""313"",""2"",""10"",""313"",""0"",""10"",""313"",""2"",""10"",""313"",""7"",""10"",""313"",""3"",""10"",""313"",""5"",""10"",""313"",""7"",""10"",""313"",""10"",""10"",""313"",""5"",""10"",""313"",""6"",""10"",""313"",""4"",""10"",""313"",""4"",""10"",""313"",""6"",""10"",""313"",""9"",""10"",""313"",""8"",""10"",""313"",""8"",""10"",""313"",""8"",""10"",""313"",""9"",""10"",""313"",""10"",""10"",""313"",""9"",""10"",""313"",""7"",""10"",""313"",""8"",""10"",""313"",""9"",""10"",""313"",""5"",""10"",""313"",""9"",""10"",""313"",""8"",""10"",""313"",""9"",""10"",""313"",""8"",""10"",""313"",""8"",""10"",""313"",""8"",""10"",""313"",""9"",""10"",""313"",""8"",""10"",""313"",""10"",""10"",""313"",""9"",""10"",""313"",""9"",""10"",""313"",""10"",""10"",""313"",""7"",""10"",""313"",""9"",""10"",""313"",""10"",""10"",""313"",""8"",""10"",""313"",""8"",""10"",""313"",""8"",""10"",""313"",""10"",""10"",""313"""
",""2"",""10"",""314"",""1"",""8"",""314"",""3"",""10"",""314"",""4"",""10"",""314"",""1"",""9"",""314"",""2"",""10"",""314"",""1"",""9"",""314"",""2"",""10"",""314"",""0"",""10"",""314"",""2"",""10"",""314"",""7"",""10"",""314"",""3"",""10"",""314"",""5"",""10"",""314"",""7"",""10"",""314"",""10"",""10"",""314"",""5"",""10"",""314"",""6"",""10"",""314"",""4"",""10"",""314"",""4"",""10"",""314"",""6"",""10"",""314"",""9"",""10"",""314"",""8"",""10"",""314"",""8"",""10"",""314"",""8"",""10"",""314"",""9"",""10"",""314"",""10"",""10"",""314"",""9"",""10"",""314"",""7"",""10"",""314"",""8"",""10"",""314"",""9"",""10"",""314"",""5"",""10"",""314"",""9"",""10"",""314"",""8"",""10"",""314"",""9"",""10"",""314"",""8"",""10"",""314"",""8"",""10"",""314"",""8"",""10"",""314"",""9"",""10"",""314"",""8"",""10"",""314"",""10"",""10"",""314"",""9"",""10"",""314"",""9"",""10"",""314"",""10"",""10"",""314"",""7"",""10"",""314"",""9"",""10"",""314"",""10"",""10"",""314"",""8"",""10"",""314"",""8"",""10"",""314"",""8"",""10"",""314"",""10"",""10"",""314"""
",""2"",""10"",""315"",""1"",""8"",""315"",""3"",""10"",""315"",""4"",""10"",""315"",""1"",""9"",""315"",""2"",""10"",""315"",""1"",""9"",""315"",""2"",""10"",""315"",""0"",""10"",""315"",""2"",""10"",""315"",""7"",""10"",""315"",""3"",""10"",""315"",""5"",""10"",""315"",""7"",""10"",""315"",""10"",""10"",""315"",""5"",""10"",""315"",""6"",""10"",""315"",""4"",""10"",""315"",""4"",""10"",""315"",""6"",""10"",""315"",""9"",""10"",""315"",""8"",""10"",""315"",""8"",""10"",""315"",""8"",""10"",""315"",""9"",""10"",""315"",""10"",""10"",""315"",""9"",""10"",""315"",""7"",""10"",""315"",""8"",""10"",""315"",""9"",""10"",""315"",""5"",""10"",""315"",""9"",""10"",""315"",""8"",""10"",""315"",""9"",""10"",""315"",""8"",""10"",""315"",""8"",""10"",""315"",""8"",""10"",""315"",""9"",""10"",""315"",""8"",""10"",""315"",""10"",""10"",""315"",""9"",""10"",""315"",""9"",""10"",""315"",""10"",""10"",""315"",""7"",""10"",""315"",""9"",""10"",""315"",""10"",""10"",""315"",""8"",""10"",""315"",""8"",""10"",""315"",""8"",""10"",""315"",""10"",""10"",""315"""
",""2"",""10"",""316"",""1"",""8"",""316"",""3"",""10"",""316"",""4"",""10"",""316"",""1"",""9"",""316"",""2"",""10"",""316"",""1"",""9"",""316"",""2"",""10"",""316"",""0"",""10"",""316"",""2"",""10"",""316"",""7"",""10"",""316"",""3"",""10"",""316"",""5"",""10"",""316"",""7"",""10"",""316"",""10"",""10"",""316"",""5"",""10"",""316"",""6"",""10"",""316"",""4"",""10"",""316"",""4"",""10"",""316"",""6"",""10"",""316"",""9"",""10"",""316"",""8"",""10"",""316"",""8"",""10"",""316"",""8"",""10"",""316"",""9"",""10"",""316"",""10"",""10"",""316"",""9"",""10"",""316"",""7"",""10"",""316"",""8"",""10"",""316"",""9"",""10"",""316"",""5"",""10"",""316"",""9"",""10"",""316"",""8"",""10"",""316"",""9"",""10"",""316"",""8"",""10"",""316"",""8"",""10"",""316"",""8"",""10"",""316"",""9"",""10"",""316"",""8"",""10"",""316"",""10"",""10"",""316"",""9"",""10"",""316"",""9"",""10"",""316"",""10"",""10"",""316"",""7"",""10"",""316"",""9"",""10"",""316"",""10"",""10"",""316"",""8"",""10"",""316"",""8"",""10"",""316"",""8"",""10"",""316"",""10"",""10"",""316"""
",""2"",""10"",""317"",""1"",""8"",""317"",""3"",""10"",""317"",""4"",""10"",""317"",""1"",""9"",""317"",""2"",""10"",""317"",""1"",""9"",""317"",""2"",""10"",""317"",""0"",""10"",""317"",""2"",""10"",""317"",""7"",""10"",""317"",""3"",""10"",""317"",""5"",""10"",""317"",""6"",""10"",""317"",""10"",""10"",""317"",""5"",""10"",""317"",""6"",""10"",""317"",""4"",""10"",""317"",""4"",""10"",""317"",""6"",""10"",""317"",""9"",""10"",""317"",""8"",""10"",""317"",""8"",""10"",""317"",""8"",""10"",""317"",""9"",""10"",""317"",""10"",""10"",""317"",""9"",""10"",""317"",""7"",""10"",""317"",""8"",""10"",""317"",""9"",""10"",""317"",""5"",""10"",""317"",""9"",""10"",""317"",""8"",""10"",""317"",""9"",""10"",""317"",""8"",""10"",""317"",""8"",""10"",""317"",""8"",""10"",""317"",""9"",""10"",""317"",""8"",""10"",""317"",""10"",""10"",""317"",""9"",""10"",""317"",""9"",""10"",""317"",""10"",""10"",""317"",""7"",""10"",""317"",""9"",""10"",""317"",""10"",""10"",""317"",""8"",""10"",""317"",""8"",""10"",""317"",""8"",""10"",""317"",""10"",""10"",""317"""
",""2"",""10"",""318"",""1"",""8"",""318"",""3"",""10"",""318"",""4"",""10"",""318"",""1"",""9"",""318"",""2"",""10"",""318"",""1"",""9"",""318"",""2"",""10"",""318"",""0"",""10"",""318"",""2"",""10"",""318"",""7"",""10"",""318"",""3"",""10"",""318"",""5"",""10"",""318"",""6"",""10"",""318"",""10"",""10"",""318"",""5"",""10"",""318"",""6"",""10"",""318"",""4"",""10"",""318"",""4"",""10"",""318"",""6"",""10"",""318"",""9"",""10"",""318"",""8"",""10"",""318"",""8"",""10"",""318"",""8"",""10"",""318"",""9"",""10"",""318"",""10"",""10"",""318"",""9"",""10"",""318"",""7"",""10"",""318"",""8"",""10"",""318"",""9"",""10"",""318"",""5"",""10"",""318"",""9"",""10"",""318"",""8"",""10"",""318"",""9"",""10"",""318"",""8"",""10"",""318"",""8"",""10"",""318"",""8"",""10"",""318"",""9"",""10"",""318"",""8"",""10"",""318"",""10"",""10"",""318"",""9"",""10"",""318"",""9"",""10"",""318"",""10"",""10"",""318"",""7"",""10"",""318"",""9"",""10"",""318"",""10"",""10"",""318"",""8"",""10"",""318"",""8"",""10"",""318"",""8"",""10"",""318"",""9"",""10"",""318"""
",""2"",""10"",""319"",""1"",""8"",""319"",""3"",""10"",""319"",""4"",""10"",""319"",""1"",""9"",""319"",""2"",""10"",""319"",""1"",""9"",""319"",""2"",""10"",""319"",""0"",""10"",""319"",""2"",""10"",""319"",""7"",""10"",""319"",""3"",""10"",""319"",""5"",""10"",""319"",""6"",""10"",""319"",""10"",""10"",""319"",""5"",""10"",""319"",""6"",""10"",""319"",""4"",""10"",""319"",""4"",""10"",""319"",""6"",""10"",""319"",""9"",""10"",""319"",""8"",""10"",""319"",""8"",""10"",""319"",""8"",""10"",""319"",""9"",""10"",""319"",""10"",""10"",""319"",""9"",""10"",""319"",""7"",""10"",""319"",""8"",""10"",""319"",""9"",""10"",""319"",""5"",""10"",""319"",""9"",""10"",""319"",""8"",""10"",""319"",""9"",""10"",""319"",""8"",""10"",""319"",""8"",""10"",""319"",""8"",""10"",""319"",""9"",""10"",""319"",""8"",""10"",""319"",""10"",""10"",""319"",""9"",""10"",""319"",""9"",""10"",""319"",""10"",""10"",""319"",""7"",""10"",""319"",""9"",""10"",""319"",""10"",""10"",""319"",""8"",""10"",""319"",""8"",""10"",""319"",""8"",""10"",""319"",""9"",""10"",""319"""
",""2"",""10"",""320"",""1"",""8"",""320"",""3"",""10"",""320"",""4"",""10"",""320"",""1"",""9"",""320"",""2"",""10"",""320"",""1"",""9"",""320"",""2"",""10"",""320"",""0"",""10"",""320"",""2"",""10"",""320"",""7"",""10"",""320"",""3"",""10"",""320"",""5"",""10"",""320"",""6"",""10"",""320"",""10"",""10"",""320"",""5"",""10"",""320"",""6"",""10"",""320"",""4"",""10"",""320"",""4"",""10"",""320"",""6"",""10"",""320"",""9"",""10"",""320"",""8"",""10"",""320"",""8"",""10"",""320"",""8"",""10"",""320"",""9"",""10"",""320"",""10"",""10"",""320"",""9"",""10"",""320"",""7"",""10"",""320"",""8"",""10"",""320"",""9"",""10"",""320"",""5"",""10"",""320"",""9"",""10"",""320"",""8"",""10"",""320"",""9"",""10"",""320"",""8"",""10"",""320"",""8"",""10"",""320"",""8"",""10"",""320"",""9"",""10"",""320"",""8"",""10"",""320"",""10"",""10"",""320"",""9"",""10"",""320"",""9"",""10"",""320"",""10"",""10"",""320"",""7"",""10"",""320"",""9"",""10"",""320"",""10"",""10"",""320"",""8"",""10"",""320"",""8"",""10"",""320"",""8"",""10"",""320"",""9"",""10"",""320"""
",""2"",""10"",""321"",""1"",""8"",""321"",""3"",""10"",""321"",""4"",""10"",""321"",""1"",""9"",""321"",""2"",""10"",""321"",""1"",""9"",""321"",""2"",""10"",""321"",""0"",""10"",""321"",""2"",""10"",""321"",""7"",""10"",""321"",""3"",""10"",""321"",""5"",""10"",""321"",""6"",""10"",""321"",""10"",""10"",""321"",""5"",""10"",""321"",""6"",""10"",""321"",""4"",""10"",""321"",""4"",""10"",""321"",""6"",""10"",""321"",""9"",""10"",""321"",""8"",""10"",""321"",""8"",""10"",""321"",""8"",""10"",""321"",""9"",""10"",""321"",""10"",""10"",""321"",""9"",""10"",""321"",""7"",""10"",""321"",""8"",""10"",""321"",""9"",""10"",""321"",""5"",""10"",""321"",""9"",""10"",""321"",""8"",""10"",""321"",""9"",""10"",""321"",""8"",""10"",""321"",""8"",""10"",""321"",""8"",""10"",""321"",""9"",""10"",""321"",""8"",""10"",""321"",""10"",""10"",""321"",""9"",""10"",""321"",""9"",""10"",""321"",""10"",""10"",""321"",""7"",""10"",""321"",""9"",""10"",""321"",""10"",""10"",""321"",""8"",""10"",""321"",""8"",""10"",""321"",""8"",""10"",""321"",""9"",""10"",""321"""
",""2"",""10"",""322"",""1"",""8"",""322"",""3"",""10"",""322"",""4"",""10"",""322"",""1"",""9"",""322"",""2"",""10"",""322"",""1"",""9"",""322"",""2"",""10"",""322"",""0"",""10"",""322"",""2"",""10"",""322"",""7"",""10"",""322"",""3"",""10"",""322"",""5"",""10"",""322"",""6"",""10"",""322"",""10"",""10"",""322"",""5"",""10"",""322"",""6"",""10"",""322"",""4"",""10"",""322"",""4"",""10"",""322"",""6"",""10"",""322"",""9"",""10"",""322"",""8"",""10"",""322"",""8"",""10"",""322"",""8"",""10"",""322"",""9"",""10"",""322"",""10"",""10"",""322"",""9"",""10"",""322"",""7"",""10"",""322"",""8"",""10"",""322"",""9"",""10"",""322"",""5"",""10"",""322"",""9"",""10"",""322"",""8"",""10"",""322"",""9"",""10"",""322"",""8"",""10"",""322"",""8"",""10"",""322"",""8"",""10"",""322"",""9"",""10"",""322"",""8"",""10"",""322"",""10"",""10"",""322"",""9"",""10"",""322"",""9"",""10"",""322"",""10"",""10"",""322"",""7"",""10"",""322"",""9"",""10"",""322"",""10"",""10"",""322"",""8"",""10"",""322"",""8"",""10"",""322"",""8"",""10"",""322"",""9"",""10"",""322"""
",""2"",""10"",""323"",""1"",""8"",""323"",""3"",""10"",""323"",""4"",""10"",""323"",""1"",""9"",""323"",""2"",""10"",""323"",""1"",""9"",""323"",""2"",""10"",""323"",""0"",""10"",""323"",""2"",""10"",""323"",""7"",""10"",""323"",""3"",""10"",""323"",""5"",""10"",""323"",""6"",""10"",""323"",""10"",""10"",""323"",""5"",""10"",""323"",""6"",""10"",""323"",""4"",""10"",""323"",""4"",""10"",""323"",""6"",""10"",""323"",""9"",""10"",""323"",""8"",""10"",""323"",""8"",""10"",""323"",""8"",""10"",""323"",""9"",""10"",""323"",""10"",""10"",""323"",""9"",""10"",""323"",""7"",""10"",""323"",""8"",""10"",""323"",""9"",""10"",""323"",""5"",""10"",""323"",""9"",""10"",""323"",""8"",""10"",""323"",""9"",""10"",""323"",""8"",""10"",""323"",""8"",""10"",""323"",""8"",""10"",""323"",""9"",""10"",""323"",""8"",""10"",""323"",""10"",""10"",""323"",""9"",""10"",""323"",""9"",""10"",""323"",""10"",""10"",""323"",""7"",""10"",""323"",""9"",""10"",""323"",""10"",""10"",""323"",""8"",""10"",""323"",""8"",""10"",""323"",""8"",""10"",""323"",""9"",""10"",""323"""
",""2"",""10"",""324"",""1"",""8"",""324"",""3"",""10"",""324"",""4"",""10"",""324"",""1"",""9"",""324"",""2"",""10"",""324"",""1"",""9"",""324"",""2"",""10"",""324"",""0"",""10"",""324"",""2"",""10"",""324"",""7"",""10"",""324"",""3"",""10"",""324"",""5"",""10"",""324"",""6"",""10"",""324"",""10"",""10"",""324"",""5"",""10"",""324"",""6"",""10"",""324"",""4"",""10"",""324"",""4"",""10"",""324"",""6"",""10"",""324"",""9"",""10"",""324"",""8"",""10"",""324"",""8"",""10"",""324"",""8"",""10"",""324"",""9"",""10"",""324"",""10"",""10"",""324"",""9"",""10"",""324"",""7"",""10"",""324"",""8"",""10"",""324"",""9"",""10"",""324"",""5"",""10"",""324"",""9"",""10"",""324"",""8"",""10"",""324"",""9"",""10"",""324"",""8"",""10"",""324"",""8"",""10"",""324"",""8"",""10"",""324"",""9"",""10"",""324"",""8"",""10"",""324"",""10"",""10"",""324"",""9"",""10"",""324"",""9"",""10"",""324"",""10"",""10"",""324"",""7"",""10"",""324"",""9"",""10"",""324"",""10"",""10"",""324"",""8"",""10"",""324"",""8"",""10"",""324"",""8"",""10"",""324"",""9"",""10"",""324"""
",""2"",""10"",""325"",""1"",""8"",""325"",""3"",""10"",""325"",""4"",""10"",""325"",""1"",""9"",""325"",""2"",""10"",""325"",""1"",""9"",""325"",""2"",""10"",""325"",""0"",""10"",""325"",""2"",""10"",""325"",""7"",""10"",""325"",""3"",""10"",""325"",""5"",""10"",""325"",""6"",""10"",""325"",""10"",""10"",""325"",""5"",""10"",""325"",""6"",""10"",""325"",""4"",""10"",""325"",""4"",""10"",""325"",""6"",""10"",""325"",""9"",""10"",""325"",""8"",""10"",""325"",""8"",""10"",""325"",""8"",""10"",""325"",""9"",""10"",""325"",""10"",""10"",""325"",""9"",""10"",""325"",""7"",""10"",""325"",""8"",""10"",""325"",""9"",""10"",""325"",""5"",""10"",""325"",""9"",""10"",""325"",""8"",""10"",""325"",""9"",""10"",""325"",""8"",""10"",""325"",""8"",""10"",""325"",""8"",""10"",""325"",""9"",""10"",""325"",""8"",""10"",""325"",""10"",""10"",""325"",""9"",""10"",""325"",""9"",""10"",""325"",""10"",""10"",""325"",""7"",""10"",""325"",""9"",""10"",""325"",""10"",""10"",""325"",""8"",""10"",""325"",""8"",""10"",""325"",""8"",""10"",""325"",""9"",""10"",""325"""
",""2"",""10"",""326"",""1"",""8"",""326"",""3"",""10"",""326"",""4"",""10"",""326"",""1"",""9"",""326"",""2"",""10"",""326"",""1"",""9"",""326"",""2"",""10"",""326"",""0"",""10"",""326"",""2"",""10"",""326"",""7"",""10"",""326"",""3"",""10"",""326"",""5"",""10"",""326"",""6"",""10"",""326"",""10"",""10"",""326"",""5"",""10"",""326"",""6"",""10"",""326"",""4"",""10"",""326"",""4"",""10"",""326"",""6"",""10"",""326"",""9"",""10"",""326"",""8"",""10"",""326"",""8"",""10"",""326"",""8"",""10"",""326"",""9"",""10"",""326"",""10"",""10"",""326"",""9"",""10"",""326"",""7"",""10"",""326"",""8"",""10"",""326"",""9"",""10"",""326"",""5"",""10"",""326"",""9"",""10"",""326"",""8"",""10"",""326"",""9"",""10"",""326"",""8"",""10"",""326"",""8"",""10"",""326"",""8"",""10"",""326"",""9"",""10"",""326"",""8"",""10"",""326"",""10"",""10"",""326"",""9"",""10"",""326"",""9"",""10"",""326"",""10"",""10"",""326"",""7"",""10"",""326"",""9"",""10"",""326"",""10"",""10"",""326"",""8"",""10"",""326"",""8"",""10"",""326"",""8"",""10"",""326"",""9"",""10"",""326"""
",""2"",""10"",""327"",""1"",""8"",""327"",""3"",""10"",""327"",""4"",""10"",""327"",""1"",""9"",""327"",""2"",""10"",""327"",""1"",""9"",""327"",""2"",""10"",""327"",""0"",""10"",""327"",""2"",""10"",""327"",""7"",""10"",""327"",""3"",""10"",""327"",""5"",""10"",""327"",""6"",""10"",""327"",""10"",""10"",""327"",""5"",""10"",""327"",""6"",""10"",""327"",""4"",""10"",""327"",""4"",""10"",""327"",""6"",""10"",""327"",""9"",""10"",""327"",""8"",""10"",""327"",""8"",""10"",""327"",""8"",""10"",""327"",""9"",""10"",""327"",""10"",""10"",""327"",""9"",""10"",""327"",""7"",""10"",""327"",""8"",""10"",""327"",""9"",""10"",""327"",""5"",""10"",""327"",""9"",""10"",""327"",""8"",""10"",""327"",""9"",""10"",""327"",""8"",""10"",""327"",""8"",""10"",""327"",""8"",""10"",""327"",""9"",""10"",""327"",""8"",""10"",""327"",""10"",""10"",""327"",""9"",""10"",""327"",""9"",""10"",""327"",""10"",""10"",""327"",""7"",""10"",""327"",""9"",""10"",""327"",""10"",""10"",""327"",""8"",""10"",""327"",""8"",""10"",""327"",""8"",""10"",""327"",""9"",""10"",""327"""
",""2"",""10"",""328"",""1"",""8"",""328"",""3"",""10"",""328"",""4"",""10"",""328"",""1"",""9"",""328"",""2"",""10"",""328"",""1"",""9"",""328"",""2"",""10"",""328"",""0"",""10"",""328"",""2"",""10"",""328"",""7"",""10"",""328"",""3"",""10"",""328"",""5"",""10"",""328"",""6"",""10"",""328"",""10"",""10"",""328"",""5"",""10"",""328"",""6"",""10"",""328"",""4"",""10"",""328"",""4"",""10"",""328"",""6"",""10"",""328"",""9"",""10"",""328"",""8"",""10"",""328"",""8"",""10"",""328"",""8"",""10"",""328"",""9"",""10"",""328"",""10"",""10"",""328"",""9"",""10"",""328"",""7"",""10"",""328"",""8"",""10"",""328"",""9"",""10"",""328"",""5"",""10"",""328"",""9"",""10"",""328"",""8"",""10"",""328"",""9"",""10"",""328"",""8"",""10"",""328"",""8"",""10"",""328"",""8"",""10"",""328"",""9"",""10"",""328"",""8"",""10"",""328"",""10"",""10"",""328"",""9"",""10"",""328"",""9"",""10"",""328"",""10"",""10"",""328"",""7"",""10"",""328"",""9"",""10"",""328"",""10"",""10"",""328"",""8"",""10"",""328"",""8"",""10"",""328"",""8"",""10"",""328"",""9"",""10"",""328"""
